capacidade_estadio,publico_estadio,time_casa,valor_mercado_casa,valor_mercado_media_casa,media_idade_casa,jogadores_de_selecao_casa,jogadores_de_sub_selecao_casa,estrangeiros_casa,gols_casa,posse_casa,socios_torcedores_casa,tentativas_casa,chutes_fora_casa,defesa_casa,escanteios_casa,cobrancas_falta_casa,faltas_cometidas_casa,impedimentos_casa,time_fora,valor_mercado_fora,valor_mercado_media_fora,media_idade_fora,jogadores_de_selecao_fora,jogadores_de_sub_selecao_fora,estrangeiros_fora,socios_torcedores_fora,gols_fora,posse_fora,tentativas_fora,chutes_fora_fora,defesa_fora,escanteios_fora,cobrancas_falta_fora,faltas_cometidas_fora,impedimentos_fora,ano,fase
82.238,16.143,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,5,43,48280.0,13,1,3,1,14,13,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,3,57,11,4,4,9,11,15,3,2022,10.Rodada
20.120,8.845,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,51,70773.0,22,11,5,10,14,11,2,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,1,49,11,3,4,3,11,15,1,2022,10.Rodada
43.600,33.431,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,4,48,175974.0,14,5,3,7,14,16,3,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,52,12,7,2,4,16,14,0,2022,10.Rodada
60.326,30.017,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,51,34119.0,20,9,1,6,18,12,5,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,49,12,8,3,2,10,18,2,2022,10.Rodada
40.502,21.521,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,40,38000.0,11,7,3,1,12,12,1,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,60,16,5,1,10,10,13,1,2022,10.Rodada
49.205,34.617,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,2,57,116188.0,13,7,2,4,12,15,3,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,0,43,8,3,1,5,14,12,4,2022,11.Rodada
53.018,26.501,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,1,68,85000.0,16,8,5,5,15,11,1,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,32,12,4,2,6,11,16,2,2022,11.Rodada
82.238,27.859,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,0,47,48280.0,15,5,6,10,13,10,2,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,2,53,17,3,4,6,10,13,3,2022,11.Rodada
42.968,4.476,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,43,0.0,19,7,3,5,15,14,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,57,8,3,4,4,13,15,0,2022,11.Rodada
56.000,22.392,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,3,32,142000.0,11,4,2,4,14,15,3,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,1,68,16,8,1,4,15,14,1,2022,11.Rodada
72.039,26.847,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,48,151724.0,15,8,5,2,15,14,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,0,52,11,5,1,4,14,16,0,2022,11.Rodada
14.525,9.011,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,49,0.0,12,6,5,2,14,20,1,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,1,51,20,8,3,10,19,14,3,2022,11.Rodada
40.502,27.356,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,47,38000.0,11,3,4,5,13,11,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,53,16,6,4,6,11,13,2,2022,11.Rodada
60.326,18.167,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,63,34119.0,23,13,0,7,12,13,1,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,37,7,6,6,1,11,12,2,2022,11.Rodada
46.931,12.627,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,51,56417.0,21,9,1,7,21,19,1,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,1,49,9,4,7,1,19,22,5,2022,11.Rodada
23.726,3.025,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,34,3020.0,10,4,7,4,13,19,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,2,66,18,7,0,9,19,14,2,2022,12.Rodada
13.212,2.352,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,4,52,0.0,19,8,3,4,12,14,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,2,48,16,6,3,5,13,12,1,2022,12.Rodada
60.326,26.774,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,0,52,10236.0,16,10,2,5,15,14,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,0,48,14,8,3,2,13,17,0,2022,12.Rodada
78.838,43.930,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,2,63,109442.0,15,5,1,4,13,17,3,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,37,6,5,5,3,17,14,0,2022,12.Rodada
14.525,8.892,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,53,0.0,6,2,6,8,13,11,4,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,47,16,3,1,2,10,14,0,2022,12.Rodada
25.000,2.599,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,22,1225.0,9,3,3,3,9,12,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,78,20,10,3,8,11,9,1,2022,12.Rodada
42.372,25.965,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,44,0.0,21,13,5,11,9,12,3,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,56,11,2,1,4,12,9,0,2022,12.Rodada
46.931,18.677,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,1,33,56417.0,17,11,2,3,17,17,1,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,67,6,2,2,3,15,17,4,2022,12.Rodada
43.600,38.888,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,4,49,175974.0,28,12,1,12,15,12,2,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,2,51,10,5,8,4,11,16,2,2022,12.Rodada
17.800,8.937,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,3,50,9327.0,12,6,1,3,16,16,2,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,2,50,4,1,1,4,11,17,2,2022,12.Rodada
82.238,15.530,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,50,48280.0,19,11,4,6,15,8,1,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,0,50,9,4,1,3,7,15,4,2022,13.Rodada
72.039,31.055,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,39,151724.0,12,6,4,3,9,17,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,61,23,9,2,7,16,9,2,2022,13.Rodada
49.205,35.900,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,66,116188.0,17,8,2,6,12,7,3,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,0,34,9,5,2,4,7,13,1,2022,13.Rodada
56.000,26.219,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,2,78,142000.0,18,8,3,7,12,13,5,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,3,22,10,3,5,2,12,13,3,2022,13.Rodada
60.326,17.709,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,51,34119.0,18,7,4,5,5,8,1,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,0,49,14,6,7,8,8,5,5,2022,13.Rodada
42.968,7.512,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0,46,0.0,14,8,1,7,10,15,1,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,0,54,8,3,1,6,15,10,6,2022,13.Rodada
20.120,710,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,43,70773.0,12,2,5,3,18,13,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,2,57,18,7,3,9,12,18,0,2022,13.Rodada
57.018,55.373,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,48,85000.0,16,6,3,9,12,18,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,0,52,10,3,1,8,18,13,1,2022,13.Rodada
40.502,22.609,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,61,38000.0,24,12,2,12,10,12,3,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,39,10,6,3,1,11,11,2,2022,13.Rodada
13.000,4.524,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,3,65,0.0,26,13,2,7,11,15,1,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,1,35,5,1,3,2,15,11,1,2022,13.Rodada
56.000,13.454,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,3,56,142000.0,15,4,4,1,14,9,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,44,14,5,5,9,8,16,2,2022,14.Rodada
42.372,16.327,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,4,30,0.0,10,1,4,5,9,14,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,2,70,23,8,2,10,13,11,3,2022,14.Rodada
78.838,42.931,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,3,53,109442.0,23,10,5,7,11,17,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,0,47,15,6,4,7,16,13,1,2022,14.Rodada
72.039,20.466,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,59,151724.0,29,12,2,16,7,15,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,0,41,4,2,9,1,15,7,1,2022,14.Rodada
49.205,40.842,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,0,61,116188.0,9,4,2,3,10,20,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,39,7,3,1,2,18,10,4,2022,14.Rodada
46.931,29.791,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,21,56417.0,9,4,2,1,13,18,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,1,79,11,6,1,6,17,14,1,2022,14.Rodada
17.800,15.233,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,2,49,9327.0,7,3,2,2,16,18,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,51,15,8,2,5,16,17,1,2022,14.Rodada
57.018,30.003,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,3,67,85000.0,17,9,1,1,14,14,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,2,33,8,3,4,3,13,15,0,2022,14.Rodada
60.326,21.337,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,49,10236.0,10,3,1,4,18,16,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,51,7,3,4,2,16,18,6,2022,14.Rodada
14.525,8.871,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,46,0.0,15,8,2,4,14,14,2,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,54,13,7,4,6,14,16,0,2022,14.Rodada
23.726,6.565,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,56,3020.0,17,8,2,6,11,11,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,44,8,2,2,6,11,11,0,2022,15.Rodada
82.238,44.782,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,4,58,48280.0,15,4,2,6,12,11,4,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,42,3,1,2,4,8,12,0,2022,15.Rodada
13.212,4.509,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0,64,0.0,18,7,0,9,19,11,6,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,36,9,6,6,4,10,19,0,2022,15.Rodada
20.120,12.464,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,45,70773.0,15,5,4,7,13,15,2,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,2,55,11,4,6,3,15,13,0,2022,15.Rodada
60.326,23.283,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,61,10236.0,9,3,4,3,20,24,3,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,1,39,12,4,3,2,24,20,0,2022,15.Rodada
17.800,13.103,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,1,60,9327.0,12,7,1,4,12,10,3,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,2,40,13,6,2,4,8,12,2,2022,15.Rodada
40.502,20.156,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,2,37,38000.0,11,4,6,2,22,11,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,63,22,8,2,6,11,22,1,2022,15.Rodada
43.600,39.192,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,0,71,175974.0,35,21,2,9,15,12,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,2,29,13,3,7,2,10,15,0,2022,15.Rodada
13.000,12.089,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,1,53,0.0,11,6,0,3,20,9,2,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,2,47,8,3,2,0,7,20,1,2022,15.Rodada
25.000,2.339,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,52,1225.0,21,7,3,11,7,14,2,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,0,48,21,10,4,3,14,8,2,2022,15.Rodada
13.212,3.162,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,4,46,0.0,37,11,2,19,5,5,1,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,0,54,8,3,8,7,5,6,0,2022,16.Rodada
65.398,63.707,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,59,48280.0,18,8,5,9,17,16,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,1,41,17,4,4,10,16,17,2,2022,16.Rodada
14.525,9.044,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,2,35,0.0,11,6,3,2,10,15,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,65,20,10,1,2,14,10,3,2022,16.Rodada
40.502,20.235,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,2,48,38000.0,19,10,4,11,9,19,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,2,52,15,5,0,7,18,11,0,2022,16.Rodada
49.205,44.055,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,49,116188.0,7,5,4,6,11,7,3,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,0,51,12,4,2,3,7,12,1,2022,16.Rodada
57.018,52.356,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,0,59,85000.0,11,6,2,7,15,12,2,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,41,6,2,2,4,12,16,0,2022,16.Rodada
20.120,8.588,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,48,70773.0,19,6,4,9,16,13,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,0,52,15,6,4,10,13,18,0,2022,16.Rodada
60.326,24.888,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,39,34119.0,12,4,5,2,15,9,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,61,12,2,6,6,8,15,2,2022,16.Rodada
42.968,14.719,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,2,47,0.0,14,4,2,5,11,7,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,53,6,3,4,2,6,11,2,2022,16.Rodada
56.000,19.023,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,68,142000.0,21,11,7,13,7,5,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,0,32,9,1,3,2,5,8,2,2022,16.Rodada
42.372,21.402,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0,60,0.0,17,8,3,5,12,7,4,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,40,17,10,5,5,6,13,2,2022,17.Rodada
78.838,33.778,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,2,55,109442.0,17,8,0,8,9,13,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,45,17,7,2,6,13,11,1,2022,17.Rodada
17.800,8.674,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,1,41,9327.0,14,6,2,6,10,17,3,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,59,6,1,3,8,17,12,1,2022,17.Rodada
60.326,28.683,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,3,45,10236.0,18,6,3,6,5,18,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,55,11,5,4,2,18,5,1,2022,17.Rodada
23.726,4.406,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,0,61,3020.0,23,12,2,7,14,16,1,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,0,39,16,11,3,4,14,16,2,2022,17.Rodada
72.039,47.141,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,2,37,151724.0,6,3,1,5,6,17,5,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,63,15,6,0,3,16,7,1,2022,17.Rodada
46.931,8.678,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,37,56417.0,14,5,1,6,17,21,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,63,15,6,2,2,21,18,3,2022,17.Rodada
13.000,7.262,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0,62,0.0,15,9,4,5,8,7,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,38,9,2,3,6,7,9,0,2022,17.Rodada
25.000,1.920,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,55,1225.0,25,14,2,10,17,8,2,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,3,45,16,7,4,4,7,18,1,2022,17.Rodada
43.600,39.033,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,61,175974.0,16,5,1,11,10,17,3,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,39,6,3,8,4,17,12,1,2022,17.Rodada
60.326,37.567,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,45,10236.0,14,8,2,3,11,17,1,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,0,55,16,8,4,3,15,14,1,2022,18.Rodada
13.212,4.048,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,55,0.0,14,5,2,4,16,14,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,45,10,4,5,9,13,18,1,2022,18.Rodada
14.525,11.974,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,2,27,0.0,15,7,7,2,6,19,2,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,3,73,17,4,3,3,18,9,0,2022,18.Rodada
42.372,22.426,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,4,42,0.0,15,4,3,3,8,15,2,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,58,15,9,5,2,14,8,1,2022,18.Rodada
72.838,65.392,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,4,63,109442.0,27,5,2,5,12,14,2,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,0,37,8,5,7,4,11,13,1,2022,18.Rodada
56.000,32.804,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,3,34,142000.0,15,7,1,4,10,11,3,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,3,66,8,4,4,3,11,10,4,2022,18.Rodada
49.205,39.852,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,3,61,116188.0,19,4,3,9,13,16,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,39,8,4,3,2,16,15,1,2022,18.Rodada
20.120,8.453,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,35,70773.0,16,7,10,4,18,15,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,65,23,6,5,4,14,18,2,2022,18.Rodada
42.968,18.584,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,32,0.0,16,6,3,4,10,7,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,68,7,1,5,2,7,10,1,2022,18.Rodada
25.000,6.462,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,48,1225.0,15,8,4,7,6,16,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,52,17,9,3,7,16,6,2,2022,18.Rodada
72.039,39.393,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,3,64,151724.0,20,10,6,6,10,7,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,3,36,13,2,1,3,7,11,3,2022,19.Rodada
60.326,19.902,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,52,34119.0,27,13,2,7,11,11,3,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,48,11,5,2,5,11,11,1,2022,19.Rodada
46.931,8.105,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,2,54,56417.0,17,10,4,2,15,16,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,46,16,5,4,11,16,15,3,2022,19.Rodada
17.800,17.557,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,1,43,9327.0,13,6,5,6,18,19,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,2,57,19,5,3,5,19,19,0,2022,19.Rodada
17.238,9.877,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,61,48280.0,24,11,1,9,18,11,2,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,39,5,3,5,5,11,20,4,2022,19.Rodada
43.600,38.658,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,2,51,175974.0,18,7,4,12,14,12,4,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,1,49,11,2,7,5,11,15,1,2022,19.Rodada
23.726,4.445,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,44,3020.0,13,2,4,8,13,20,1,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,0,56,17,9,6,3,19,14,1,2022,19.Rodada
,55.706,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,1,53,85000.0,14,5,1,5,11,11,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,2,47,7,3,5,0,11,12,0,2022,19.Rodada
13.000,5.098,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0,64,0.0,23,10,2,6,11,4,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,36,10,5,6,3,2,12,2,2022,19.Rodada
40.502,19.181,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,42,38000.0,4,1,0,4,11,16,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,58,8,6,1,4,14,12,1,2022,19.Rodada
60.326,40.912,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,47,10236.0,12,2,5,6,10,14,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,53,16,5,6,5,13,11,5,2022,20.Rodada
14.525,11.267,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,50,0.0,18,10,3,3,11,18,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,50,20,10,3,7,18,11,3,2022,20.Rodada
49.205,42.797,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,49,116188.0,15,10,3,3,5,6,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,51,9,4,2,3,4,5,0,2022,20.Rodada
78.838,59.999,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,4,52,109442.0,16,8,0,6,14,12,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,48,5,2,2,3,12,16,0,2022,20.Rodada
56.000,39.451,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,3,31,142000.0,9,3,5,1,10,13,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,0,69,21,10,0,7,13,12,1,2022,20.Rodada
42.372,26.492,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,40,0.0,10,3,2,6,11,15,1,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,60,12,6,3,5,14,13,1,2022,20.Rodada
25.000,2.215,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,3,48,1225.0,18,9,2,7,15,15,0,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,1,52,10,4,3,7,15,17,2,2022,20.Rodada
42.968,9.567,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0,56,0.0,19,8,1,10,9,11,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,44,7,3,5,3,11,10,0,2022,20.Rodada
13.212,3.236,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,51,0.0,23,12,3,7,15,11,2,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,0,49,9,3,4,5,11,15,1,2022,20.Rodada
