capacidade_estadio,publico_estadio,time_casa,valor_mercado_casa,valor_mercado_media_casa,media_idade_casa,jogadores_de_selecao_casa,jogadores_de_sub_selecao_casa,estrangeiros_casa,gols_casa,posse_casa,socios_torcedores_casa,tentativas_casa,chutes_fora_casa,defesa_casa,escanteios_casa,cobrancas_falta_casa,faltas_cometidas_casa,impedimentos_casa,time_fora,valor_mercado_fora,valor_mercado_media_fora,media_idade_fora,jogadores_de_selecao_fora,jogadores_de_sub_selecao_fora,estrangeiros_fora,socios_torcedores_fora,gols_fora,posse_fora,tentativas_fora,chutes_fora_fora,defesa_fora,escanteios_fora,cobrancas_falta_fora,faltas_cometidas_fora,impedimentos_fora,ano,fase
72.039,22.882,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,2,56,151724.0,8,2,3,4,10,15,3,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,44,14,6,3,4,15,11,2,2023,11.Rodada
61.927,28.494,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,0,68,86574.0,12,5,1,5,11,9,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,32,10,4,3,2,9,12,7,2023,11.Rodada
20.120,12.499,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,0,50,70773.0,12,5,2,5,12,17,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,2,50,9,5,4,2,15,14,1,2023,11.Rodada
18.238,7.788,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,49,48280.0,10,4,6,3,18,20,5,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,51,14,5,3,5,20,19,0,2023,11.Rodada
47.364,31.013,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,46,75000.0,9,4,2,6,16,18,6,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,54,10,6,2,8,18,16,7,2023,11.Rodada
60.540,15.864,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,3,72,148613.0,22,11,1,10,11,10,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,28,8,3,7,2,10,11,3,2023,11.Rodada
24.584,17.647,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,0,60,53957.0,21,10,0,8,19,20,4,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,40,8,6,4,2,17,24,3,2023,11.Rodada
40.502,25.983,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,52,38000.0,14,6,3,10,12,23,1,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,1,48,5,0,4,5,23,14,6,2023,11.Rodada
42.968,13.981,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0,53,0.0,23,8,2,6,11,11,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,47,5,1,9,2,10,13,2,2023,11.Rodada
13.212,10.103,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,4,60,0.0,36,11,0,17,5,2,2,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,0,40,7,5,9,2,2,5,2,2023,11.Rodada
42.372,30.144,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,35,0.0,24,9,3,5,10,25,1,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,65,12,5,5,5,25,11,1,2023,12.Rodada
82.238,24.507,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,48,48280.0,17,6,2,9,10,9,2,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,1,52,15,9,7,10,8,11,0,2023,12.Rodada
60.326,27.109,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,2,42,34119.0,9,2,3,3,13,10,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,58,18,9,1,8,8,13,1,2023,12.Rodada
25.000,17.478,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,1,31,86574.0,6,5,9,6,13,14,1,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,69,14,3,0,5,13,15,8,2023,12.Rodada
43.713,38.877,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,0,64,175974.0,15,7,1,12,14,17,4,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,36,6,3,4,1,17,14,0,2023,12.Rodada
60.540,37.048,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,5,50,148613.0,17,4,6,8,15,10,2,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,50,17,8,3,5,10,17,4,2023,12.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,33,70773.0,12,4,1,2,10,14,2,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,3,67,10,1,4,7,14,11,1,2023,12.Rodada
13.212,3.798,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,60,0.0,20,8,0,10,21,17,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,0,40,4,1,4,4,17,23,6,2023,12.Rodada
25.000,2.249,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,39,1225.0,15,8,0,3,5,25,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,61,8,1,2,2,24,6,1,2023,12.Rodada
5.000,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,1,47,53957.0,9,4,3,4,12,18,3,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,53,14,6,1,6,17,13,5,2023,12.Rodada
72.039,49.153,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,55,151724.0,21,8,2,12,7,16,2,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,45,4,1,3,2,16,7,1,2023,13.Rodada
78.838,64.853,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,2,60,109442.0,10,3,6,5,14,13,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,0,40,15,4,2,4,13,14,2,2023,13.Rodada
47.364,34.090,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,47,75000.0,16,7,5,7,9,21,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,2,53,14,5,3,2,20,11,6,2023,13.Rodada
56.000,23.923,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,0,54,142000.0,15,8,3,2,14,12,1,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,0,46,9,5,4,4,11,14,1,2023,13.Rodada
49.205,42.404,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,0,41,116188.0,12,4,4,4,17,15,5,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,59,10,5,4,2,15,17,1,2023,13.Rodada
46.931,38.798,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,2,58,56417.0,16,5,4,4,15,10,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,0,42,12,6,4,8,9,15,1,2023,13.Rodada
57.483,34.507,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,47,85000.0,12,2,3,4,19,16,1,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,2,53,23,9,3,7,15,20,2,2023,13.Rodada
42.372,33.118,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,54,0.0,27,16,3,7,8,20,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,46,10,3,3,2,20,9,4,2023,13.Rodada
42.968,13.477,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,3,49,0.0,15,4,2,9,16,7,1,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,51,5,1,3,5,6,16,1,2023,13.Rodada
14.525,10.394,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,64,0.0,18,6,6,7,22,20,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,2,36,13,3,5,2,18,24,1,2023,13.Rodada
24.584,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,0,56,53957.0,9,7,4,4,17,7,3,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,1,44,7,0,1,6,7,18,1,2023,14.Rodada
42.968,10.149,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,41,0.0,10,2,2,5,13,12,9,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,1,59,6,1,5,5,12,13,0,2023,14.Rodada
57.483,21.086,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,0,59,85000.0,27,8,1,10,6,15,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,41,8,3,6,2,14,7,0,2023,14.Rodada
40.502,24.653,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,3,43,38000.0,14,3,3,7,19,16,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,57,17,6,4,8,16,20,0,2023,14.Rodada
43.713,40.229,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,43,175974.0,11,4,3,4,16,13,5,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,1,57,10,3,3,7,13,16,3,2023,14.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,4,34,70773.0,15,5,2,8,19,17,1,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,3,66,19,8,2,13,16,19,4,2023,14.Rodada
82.238,34.166,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,55,48280.0,14,3,0,7,16,18,3,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,45,10,5,6,4,15,16,0,2023,14.Rodada
13.212,9.411,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0,59,0.0,26,14,1,6,9,16,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,41,6,2,4,4,16,9,0,2023,14.Rodada
60.540,47.029,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,0,51,148613.0,22,11,4,10,10,8,1,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,2,49,15,5,4,2,8,13,1,2023,14.Rodada
60.326,36.399,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,53,34119.0,20,9,3,7,18,9,7,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,47,10,6,5,2,9,18,0,2023,14.Rodada
46.931,37.036,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,2,38,56417.0,10,7,8,4,9,16,1,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,62,17,4,1,11,15,11,3,2023,15.Rodada
61.927,22.123,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,0,55,86574.0,13,8,6,11,10,14,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,45,14,6,2,8,14,11,5,2023,15.Rodada
82.238,62.354,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,0,54,48280.0,16,5,3,8,20,25,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,0,46,8,3,9,1,25,20,1,2023,15.Rodada
72.039,58.127,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,4,65,151724.0,24,9,2,4,15,21,2,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,35,8,4,3,3,21,16,2,2023,15.Rodada
60.326,43.048,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,68,34119.0,21,9,0,10,16,17,2,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,1,32,7,5,6,0,17,17,2,2023,15.Rodada
,41.823,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,0,47,142000.0,9,4,5,4,13,18,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,53,16,5,4,7,17,13,2,2023,15.Rodada
,17.091,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,52,0.0,15,5,6,5,9,14,4,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,48,8,2,5,3,13,9,0,2023,15.Rodada
14.525,12.303,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,39,0.0,17,8,1,6,13,16,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,0,61,6,2,3,4,15,14,0,2023,15.Rodada
49.205,36.076,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,4,54,116188.0,23,9,3,6,10,17,1,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,4,46,16,6,4,4,17,10,1,2023,15.Rodada
25.000,8.498,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,34,1225.0,18,8,2,3,15,16,1,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,1,66,15,7,7,8,16,15,2,2023,15.Rodada
47.364,43.716,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,0,60,75000.0,18,8,1,11,20,13,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,40,5,1,4,5,13,20,4,2023,16.Rodada
,34.072,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,2,29,0.0,13,5,2,2,17,9,2,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,71,12,7,4,4,9,17,0,2023,16.Rodada
60.540,37.085,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,1,38,148613.0,6,2,3,3,15,7,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,0,62,17,7,1,8,7,17,1,2023,16.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,37,70773.0,7,3,4,2,20,23,1,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,2,63,18,6,0,8,23,20,0,2023,16.Rodada
13.212,6.446,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0,55,0.0,20,10,5,13,13,15,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,45,11,2,4,4,14,14,3,2023,16.Rodada
25.000,21.688,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,0,69,86574.0,16,8,1,13,20,8,2,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,31,7,4,1,1,8,21,2,2023,16.Rodada
24.584,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,0,56,53957.0,18,10,0,8,21,19,2,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,2,44,9,6,2,2,19,21,1,2023,16.Rodada
40.502,32.872,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,2,27,38000.0,9,4,3,7,7,15,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,73,15,9,3,11,15,7,1,2023,16.Rodada
82.238,34.211,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,72,48280.0,15,5,0,6,19,18,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,28,3,3,7,2,18,20,0,2023,17.Rodada
50.848,32.020,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,69,142000.0,17,7,3,7,10,14,2,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,2,31,12,4,3,5,13,11,1,2023,17.Rodada
42.372,22.730,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,3,53,0.0,15,6,2,7,23,16,1,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,3,47,14,5,3,5,15,23,1,2023,17.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,3,55,116188.0,12,3,4,0,10,12,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,1,45,23,13,3,6,12,11,0,2023,17.Rodada
60.326,26.124,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,46,34119.0,10,4,8,2,24,16,5,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,3,54,22,3,2,9,15,24,1,2023,17.Rodada
24.483,22.441,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,1,39,85000.0,20,11,3,7,14,21,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,2,61,6,1,4,2,21,14,0,2023,17.Rodada
72.039,56.078,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,63,151724.0,16,3,2,10,14,14,8,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,37,13,8,10,5,12,14,1,2023,17.Rodada
46.931,43.071,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,4,57,56417.0,14,3,4,7,11,14,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,43,9,4,3,3,12,12,1,2023,17.Rodada
25.000,5.928,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,49,1225.0,15,4,3,5,10,13,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,4,51,14,2,6,4,12,12,7,2023,17.Rodada
14.525,12.311,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,45,0.0,16,8,1,6,11,20,2,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,55,9,4,1,5,19,11,1,2023,17.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,63,70773.0,8,2,1,3,25,19,2,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,37,3,1,2,3,19,27,2,2023,18.Rodada
14.525,8.384,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,36,0.0,9,3,6,5,9,15,2,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,0,64,12,2,3,2,14,10,0,2023,18.Rodada
50.848,22.509,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,2,55,142000.0,15,6,1,1,7,18,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,2,45,9,5,2,4,16,7,2,2023,18.Rodada
82.238,31.037,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,55,48280.0,10,3,4,0,21,18,3,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,45,18,7,3,8,17,22,3,2023,18.Rodada
24.584,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,1,53,53957.0,11,4,3,5,17,19,1,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,0,47,12,4,4,7,19,17,1,2023,18.Rodada
72.039,53.460,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,67,151724.0,18,9,0,9,16,16,6,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,33,8,3,3,3,15,17,1,2023,18.Rodada
61.927,44.759,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,0,67,86574.0,13,6,1,8,5,17,1,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,33,2,0,4,1,14,7,1,2023,18.Rodada
40.502,34.010,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,50,38000.0,9,5,1,3,22,21,2,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,50,11,6,1,4,20,22,0,2023,18.Rodada
,34.313,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,3,67,75000.0,22,8,4,7,19,20,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,33,8,3,4,2,19,19,3,2023,18.Rodada
42.968,33.091,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,3,37,0.0,17,7,4,10,9,9,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,0,63,10,2,3,6,8,9,0,2023,18.Rodada
46.931,39.598,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,3,51,56417.0,18,4,3,7,10,15,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,1,49,10,4,8,3,15,10,4,2023,19.Rodada
57.483,29.847,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,1,39,85000.0,11,7,5,2,12,15,4,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,61,14,4,3,9,14,12,1,2023,19.Rodada
49.205,42.171,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,3,54,116188.0,17,7,3,4,13,17,2,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,46,12,5,5,2,17,13,0,2023,19.Rodada
60.540,38.712,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,2,29,148613.0,13,6,6,3,7,11,3,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,1,71,19,9,3,8,11,7,2,2023,19.Rodada
25.000,2.888,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,66,1225.0,15,5,2,7,12,12,2,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,34,9,5,2,3,12,12,1,2023,19.Rodada
78.838,62.018,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,1,54,109442.0,19,7,0,8,15,13,3,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,46,8,5,6,2,13,15,4,2023,19.Rodada
60.326,32.301,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,4,55,34119.0,25,9,3,10,19,19,1,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,45,9,2,7,6,19,20,3,2023,19.Rodada
43.713,38.555,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,52,175974.0,12,7,5,3,26,13,1,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,0,48,13,5,3,5,13,26,1,2023,19.Rodada
13.212,5.553,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,64,0.0,24,11,3,7,16,12,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,1,36,8,2,6,6,12,17,3,2023,19.Rodada
42.372,18.444,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,54,0.0,12,4,1,5,12,22,1,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,46,11,8,4,3,21,12,1,2023,19.Rodada
72.039,51.946,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,64,151724.0,13,9,0,5,9,12,7,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,36,12,7,4,2,11,9,0,2023,20.Rodada
50.848,21.134,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,0,76,142000.0,19,10,1,10,11,14,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,24,8,4,5,6,14,12,1,2023,20.Rodada
82.238,35.562,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,3,72,48280.0,19,9,2,7,11,7,3,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,28,13,7,1,1,7,12,0,2023,20.Rodada
42.968,19.115,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0,52,0.0,13,6,3,9,18,17,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,48,18,8,2,2,16,18,1,2023,20.Rodada
61.927,36.202,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,1,46,86574.0,19,8,1,10,13,17,1,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,54,5,2,7,3,16,13,1,2023,20.Rodada
78.584,53.540,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,1,41,53957.0,16,9,5,3,14,20,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,0,59,10,4,2,7,19,14,0,2023,20.Rodada
20.120,12.933,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,55,70773.0,19,8,2,9,21,16,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,45,9,2,5,4,16,21,2,2023,20.Rodada
40.502,31.851,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,2,38,38000.0,15,7,1,4,9,10,2,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,3,62,17,8,2,5,10,10,0,2023,20.Rodada
47.364,38.452,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,4,48,75000.0,13,3,7,4,17,11,1,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,52,11,2,1,7,10,18,5,2023,20.Rodada
14.525,8.325,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,46,0.0,13,8,4,4,14,15,2,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,54,14,6,2,7,15,16,2,2023,20.Rodada
78.838,58.892,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,0,59,109442.0,8,4,1,6,20,14,1,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,41,4,2,4,3,13,20,3,2023,21.Rodada
49.205,37.316,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,65,116188.0,20,3,3,7,13,16,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,35,19,8,6,6,16,15,0,2023,21.Rodada
13.212,3.683,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,64,0.0,11,2,3,11,12,21,1,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,36,6,2,2,4,21,14,0,2023,21.Rodada
46.931,39.610,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,3,44,56417.0,10,4,6,4,10,14,1,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,56,19,4,2,7,14,10,3,2023,21.Rodada
46.000,29.782,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,56,85000.0,15,7,0,5,12,22,2,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,44,13,9,4,2,21,12,1,2023,21.Rodada
